overall_qual_liv_area_sqrt,overall_qual_liv_area,quality_and_age_square,overall_qual_squared,quality_and_age,house_total_sq_sqrt,house_total_sq,exter_qual_num,gr_liv_area,kitchen_qual_num,garage_total,bsmt_qual_num,year_remod_or_built,year_remod_or_built_sq,1st_flr_sf
140.05713120009278,19616,255744064,64,15992,58.9915248150105,3480.0,4,2452,4,1366.0,4.0,3994002,15952051976004,1210
69.9714227381436,4896,61716736,16,7856,34.9857113690718,1224.0,3,1224,3,1590.0,3.5861723446893787,3857296,14878732431616,1224
89.56561840349231,8022,143712144,36,11988,50.73460357586329,2574.0,3,1337,3,810.0,5.0,3992004,15936095936016,1337
92.22255689363638,8505,98109025,25,9905,55.59676249567055,3091.0,3,1701,3,1222.0,4.0,3912475,15307460625625,1701
81.70679286326198,6676,60840000,16,7800,52.55473337388365,2762.0,3,1669,3,288.0,3.0,3751800,14076003240000,1093
75.57777451076474,5712,139428864,36,11808,43.634848458542855,1904.0,3,952,3,288.0,3.0,3873024,15000314904576,952
67.89698078707183,4610,95746225,25,9785,42.941821107167776,1844.0,3,922,3,308.0,3.0,3829849,14667743362801,922
75.03332592921628,5630,97713225,25,9885,47.45524207081869,2252.0,3,1126,3,968.0,3.0,3908529,15276598943841,1126
101.19288512538814,10240,253956096,64,15936,50.59644256269407,2560.0,4,1280,4,1012.0,4.0,3968064,15745531908096,1280
67.60177512462228,4570,100200100,25,10010,42.7551166528639,1828.0,3,914,5,368.0,3.0,3943940,15554662723600,914
97.85703858180054,9576,195412441,49,13979,51.536394906900505,2656.0,3,1368,3,3136.0,4.0,3988009,15904215784081,1368
94.678403028357,8964,136890000,36,11700,47.59201613716318,2265.0,3,1494,4,213.0,3.0,3786900,14340611610000,753
110.77905939300983,12272,257538304,64,16048,55.299186250793966,3058.0,4,1534,4,968.0,4.0,4024036,16192865729296,1534
88.93818077743664,7910,95062500,25,9750,50.33885179461288,2534.0,3,1582,3,250.0,3.0,3779100,14281596810000,994
150.1798921294059,22554,194044900,49,13930,69.96427659884722,4895.0,3,3222,4,1782.0,4.0,3960100,15682392010000,1699
95.37295214053091,9096,138862656,36,11784,55.06359959174482,3032.0,3,1516,3,944.0,3.0,3857296,14878732431616,1516
71.83313998427188,5160,95062500,25,9750,32.12475680841802,1032.0,3,1032,3,260.0,3.5861723446893787,3773250,14237415562500,1032
69.02173570694958,4764,35712576,9,5976,45.12205669071391,2036.0,3,1588,3,0.0,2.0,3882408,15073091878464,1588
95.97916440561461,9212,197374401,49,14049,51.30302135352264,2632.0,4,1316,4,880.0,4.0,4028049,16225178746401,1316
103.42146779078317,10696,197374401,49,14049,55.281099844341014,3056.0,4,1528,4,960.0,4.0,4028049,16225178746401,1528
104.11532067856297,10840,99301225,25,9965,54.11099703387473,2928.0,3,2168,4,1152.0,3.0,3786700,14339096890000,928
84.32081593533118,7110,95160025,25,9755,47.20169488482379,2228.0,3,1422,3,288.0,3.0,3806401,14488688572801,1081
62.928530890209096,3960,63680400,16,7980,44.49719092257398,1980.0,3,990,3,0.0,4.0,3978030,15824722680900,990
89.12911982062877,7944,139004100,36,11790,49.1121166312347,2412.0,3,1324,3,880.0,3.0,3861225,14909058500625,1324
100.69756700139284,10140,144000000,36,12000,51.12729212465687,2614.0,3,1690,3,926.0,4.0,4000000,16000000000000,948
64.22616289332565,4125,99500625,25,9975,40.620192023179804,1650.0,3,825,3,1440.0,3.0,3900225,15211755050625,825
96.6229786334493,9336,139428864,36,11808,47.78074926160116,2283.0,3,1556,3,882.0,3.0,3873024,15000314904576,829
103.83640979926068,10782,143137296,36,11964,54.30469592954186,2949.0,4,1797,4,1232.0,4.0,3974042,15793009817764,1152
72.6636084983398,5280,96825600,25,9840,45.95650117230423,2112.0,3,1056,3,304.0,3.0,3873024,15000314904576,1056
189.94736112934027,36080,397204900,100,19930,68.66585760041157,4715.0,4,3608,5,2520.0,3.0,3770756,14218600811536,1518
119.26441212700459,14224,257538304,64,16048,57.88782255362521,3351.0,4,1778,5,990.0,5.0,4022030,16176725320900,1778
58.787753826796276,3456,62157456,16,7884,41.569219381653056,1728.0,3,864,3,0.0,3.0,3884841,15091989595281,864
92.44998647917694,8547,196981225,49,14035,49.416596402423345,2442.0,4,1221,4,800.0,4.0,4018020,16144484720400,1221
72.04165461731151,5190,143280900,36,11970,39.05124837953327,1525.0,3,865,3,216.0,3.0,3830400,14671964160000,740
92.52567211320326,8561,196981225,49,14035,42.69660408041839,1823.0,4,1223,4,960.0,4.0,4020025,16160601000625,520
100.81666528902848,10164,195804049,49,13993,46.292547996410825,2143.0,4,1452,4,1012.0,4.0,3996001,15968023992001,713
80.87026647662292,6540,97812100,25,9890,46.776062254106,2188.0,3,1308,3,800.0,3.0,3787870,14347959136900,880
98.07140255956371,9618,196784784,49,14028,41.92851058647326,1758.0,4,1374,4,800.0,4.0,4016016,16128384512256,744
102.60604270704528,10528,197177764,49,14042,53.38539126015655,2850.0,4,1504,4,874.0,4.0,4022030,16176725320900,1504
91.12628599915614,8304,143568324,36,11982,42.04759208325728,1768.0,3,1384,3,780.0,4.0,3988009,15904215784081,754
83.99404740813482,7055,97515625,25,9875,51.137070702182385,2615.0,3,1411,3,310.0,3.0,3861125,14908286265625,1411
69.6419413859206,4850,96334225,25,9815,44.04543109109048,1940.0,3,970,3,1248.0,3.0,3853369,14848452650161,970
67.23094525588644,4520,97022500,25,9850,42.04759208325728,1768.0,3,904,4,2736.0,4.0,3880900,15061384810000,904
105.66456359631643,11165,97911025,25,9895,47.25462940284264,2233.0,3,2233,3,1158.0,3.5861723446893787,3916441,15338510106481,1100
59.16079783099616,3500,64384576,16,8024,35.4964786985977,1260.0,3,875,4,1456.0,3.0,3955832,15648606812224,875
67.26068688320095,4524,141419664,36,11892,35.6931365951495,1274.0,3,754,3,0.0,3.0,3835170,14708528928900,520
81.55979401641473,6652,63616576,16,7976,55.018178813915675,3027.0,3,1663,4,1058.0,4.0,3896276,15180966668176,1663
68.00735254367721,4625,96530625,25,9825,43.01162633521314,1850.0,3,925,3,429.0,3.0,3861225,14909058500625,925
80.87026647662292,6540,95062500,25,9750,45.12205669071391,2036.0,4,1308,3,256.0,3.0,3783000,14311089000000,976
82.915619758885,6875,99800100,25,9990,51.137070702182385,2615.0,3,1375,3,323.0,3.0,3908088,15273151815744,1375
138.13037319865606,19080,256768576,64,16024,60.844062980705026,3702.0,4,2385,4,2454.0,5.0,4012009,16096216216081,1217
94.65727652959386,8960,97416900,25,9870,51.84592558726288,2688.0,3,1792,3,960.0,4.0,3896676,15184083848976,896
140.39943019827396,19712,257795136,64,16056,69.87131027825369,4882.0,4,2464,5,1950.0,5.0,4028049,16225178746401,2464
104.79980916013159,10983,197374401,49,14049,54.35991169970753,2955.0,4,1569,4,1980.0,4.0,4028049,16225178746401,1569
122.96340919151518,15120,326922561,81,18081,56.87706040223949,3235.0,5,1680,5,3414.0,5.0,4036081,16289949838561,1680
96.74192472759677,9359,196588441,49,14021,51.710733895391584,2674.0,4,1337,4,1062.0,4.0,4012009,16096216216081,1337
69.9714227381436,4896,136890000,36,11700,40.39801975344831,1632.0,3,816,3,240.0,3.0,3771300,14222703690000,816
103.860483341837,10787,196981225,49,14035,55.51576352712804,3082.0,4,1541,4,1064.0,4.0,4020025,16160601000625,1541
79.32212806020776,6292,63680400,16,7980,49.56813492557492,2457.0,3,1573,4,240.0,3.0,3860325,14902109105625,989
76.44605941446557,5844,63744256,16,7984,47.885279575251516,2293.0,3,1461,3,384.0,3.0,3890204,15133687161616,832
110.85125168440814,12288,140564736,36,11856,63.29296959378664,4006.0,3,2048,3,1552.0,3.0,3904576,15245713739776,2048
99.25724154942047,9852,143137296,36,11964,50.44799302251776,2545.0,3,1642,3,784.0,4.0,3974042,15793009817764,910
93.91485505499116,8820,143137296,36,11964,46.98936049788292,2208.0,3,1470,3,1248.0,2.0,3832468,14687810971024,868
117.44786077234443,13794,144432324,36,12018,56.894639466297704,3237.0,3,2299,3,964.0,4.0,4003997,16031991976009,957
119.35241933031773,14245,196196049,49,14007,54.0277706369604,2919.0,4,2035,4,868.0,4.0,4004001,16032024008001,884
70.67531393633848,4995,96236100,25,9810,43.86342439892262,1924.0,3,999,3,300.0,3.0,3849444,14818219109136,999
104.9952379872535,11024,257025024,64,16032,52.49761899362675,2756.0,4,1378,4,1080.0,4.0,4016016,16128384512256,1378
74.76630257007497,5590,95062500,25,9750,43.71498598878879,1911.0,3,1118,3,820.0,4.0,3781050,14296339102500,793
75.8946638440411,5760,61152400,16,7820,53.665631459994955,2880.0,3,1440,2,0.0,3.0,3822025,14607875100625,1440
75.2994023880668,5670,100200100,25,10010,46.3033476111609,2144.0,3,1134,3,254.0,3.0,3923920,15397148166400,1134
105.29957264870546,11088,144000000,36,12000,51.778373863998475,2681.0,3,1848,4,740.0,3.0,3846000,14791716000000,1053
100.81666528902848,10164,136890000,36,11700,53.61902647381804,2875.0,3,1694,3,1152.0,3.0,3753750,14090639062500,1390
60.03332407921454,3604,64000000,16,8000,42.44997055358225,1802.0,3,901,3,281.0,3.0,3908000,15272464000000,901
91.94563611178074,8454,136890000,36,11700,47.644516998286385,2270.0,3,1409,3,1056.0,3.0,3779100,14281596810000,861
99.67948635501689,9936,138297600,36,11760,52.306787322488084,2736.0,3,1656,3,1056.0,3.0,3841600,14757890560000,1656
152.7088733505686,23320,403206400,100,20080,63.35613624582863,4014.0,5,2332,5,2538.0,5.0,4030056,16241351363136,1742
74.59892760623305,5565,100701225,25,10035,47.18050444834179,2226.0,4,1113,4,264.0,3.0,3913650,15316656322500,1113
85.97674104081871,7392,144000000,36,12000,45.254833995939045,2048.0,4,1232,4,880.0,3.0,3832000,14684224000000,1232
132.4764129949177,17550,326271969,81,18063,62.44997998398398,3900.0,5,1950,5,2118.0,5.0,4028049,16225178746401,1950
114.47270417003348,13104,193655056,49,13916,60.96720429870473,3717.0,3,1872,3,1208.0,4.0,3952144,15619442196736,1872
87.08616422830896,7584,143280900,36,11970,44.04543109109048,1940.0,3,1264,3,800.0,4.0,3818430,14580407664900,676
141.4213562373095,20000,257281600,64,16040,60.56401571890688,3668.0,4,2500,5,2049.0,5.0,4020025,16160601000625,1168
62.609903369994115,3920,95062500,25,9750,39.59797974644666,1568.0,3,784,4,0.0,3.0,3751800,14076003240000,784
34.9857113690718,1224,15210000,4,3900,24.73863375370596,612.0,3,612,3,308.0,3.5861723446893787,3783000,14311089000000,612
129.69579792730372,16821,186322500,49,13650,58.60887304837041,3435.0,3,2403,3,349.0,3.0,3783000,14311089000000,1207
99.31767214348109,9864,137311524,36,11718,55.31726674375732,3060.0,3,1644,3,836.0,3.0,3814209,14548190295681,1644
110.01363551851198,12103,196392196,49,14014,50.882216932834204,2589.0,4,1729,4,1084.0,4.0,4008004,16064096064016,860
66.29479617586888,4395,95062500,25,9750,41.340053217188775,1709.0,3,879,3,180.0,3.0,3775200,14252135040000,879
65.72670690061993,4320,99002500,25,9950,41.569219381653056,1728.0,3,864,3,1144.0,3.0,3890450,15135601202500,864
84.71127433818948,7176,137733696,36,11736,48.908077042549934,2392.0,3,1196,3,297.0,4.0,3825936,14637786276096,1196
91.6515138991168,8400,140849424,36,11868,45.51922670696417,2072.0,3,1400,3,880.0,3.0,3912484,15307531050256,672
77.7174369109018,6040,60840000,16,7800,47.59201613716318,2265.0,3,1510,3,296.0,3.0,3783000,14311089000000,755
71.9444229944198,5176,64000000,16,8000,35.9722114972099,1294.0,3,1294,3,0.0,3.5861723446893787,3800000,14440000000000,694
93.16651759081692,8680,197177764,49,14042,49.79959839195493,2480.0,4,1240,4,2478.0,4.0,4024036,16192865729296,1240
70.28513356322232,4940,96236100,25,9810,44.45222154178574,1976.0,3,988,3,1248.0,3.0,3849444,14818219109136,988
88.31760866327846,7800,96825600,25,9840,55.85696017507576,3120.0,3,1560,3,2376.0,3.0,3873024,15000314904576,1560
82.70429251254133,6840,95062500,25,9750,49.457052075512955,2446.0,3,1368,3,195.0,2.0,3802500,14459006250000,1368
101.92153844992725,10388,196981225,49,14035,54.378304497290095,2957.0,4,1484,4,1212.0,4.0,4018020,16144484720400,1484
99.03534722511958,9808,250905600,64,15840,49.51767361255979,2452.0,4,1226,4,968.0,4.0,3920400,15369536160000,1226
83.74962686484042,7014,143137296,36,11964,48.25971404805462,2329.0,3,1169,3,804.0,4.0,3974042,15793009817764,1169
107.50348831549607,11557,195804049,49,13993,48.744230427815765,2376.0,3,1651,3,276.0,3.0,3924037,15398066377369,1035
57.1314274283428,3264,61340224,16,7832,40.39801975344831,1632.0,3,816,3,288.0,3.0,3794604,14399019516816,816
104.63269087622663,10948,197374401,49,14049,55.92852581643825,3128.0,4,1564,4,2442.0,4.0,4028049,16225178746401,1564
107.10742271196708,11472,144000000,36,12000,48.92851929090027,2394.0,3,1912,3,1344.0,2.0,3810000,14516100000000,1221
103.31989159885913,10675,197177764,49,14042,55.09083408335728,3035.0,4,1525,4,1068.0,4.0,4024036,16192865729296,1525
93.46657156438339,8736,144865296,36,12036,46.73328578219169,2184.0,4,1456,4,780.0,4.0,4022030,16176725320900,728
81.54753215150045,6650,100400400,25,10020,41.54515615568198,1726.0,2,1330,3,390.0,2.0,3827640,14650827969600,665
109.72693379476162,12040,196588441,49,14021,50.59644256269407,2560.0,4,1720,4,800.0,4.0,4010006,16080148120036,840
80.0,6400,96628900,25,9830,45.53020975132884,2073.0,3,1280,3,864.0,3.0,3865156,14939430904336,1280
97.11848433743187,9432,252937216,64,15904,48.425200051213004,2345.0,4,1179,3,960.0,4.0,3952144,15619442196736,1179
69.2820323027551,4800,98010000,25,9900,42.5440947723653,1810.0,4,960,3,1152.0,3.0,3813480,14542629710400,960
162.265215003093,26330,400800400,100,20020,72.56721022610694,5266.0,5,2633,5,2412.0,5.0,4006002,16048052024004,2633
76.99350621968063,5928,143712144,36,11988,44.45222154178574,1976.0,4,988,4,297.0,3.0,3914082,15320037902724,988
85.93602271457529,7385,191711716,49,13846,46.0,2116.0,3,1055,3,319.0,4.0,3912484,15307531050256,1055
84.32081593533118,7110,95062500,25,9750,52.076866265166146,2712.0,3,1422,3,352.0,3.0,3755700,14105282490000,1422
88.99438184514796,7920,143137296,36,11964,44.15880433163923,1950.0,3,1320,3,968.0,4.0,3974042,15793009817764,630
108.70142593360954,11816,193655056,49,13916,57.99137866959192,3363.0,4,1688,5,1056.0,4.0,3952144,15619442196736,1688
96.88653157173086,9387,194044900,49,13930,51.39066063011839,2641.0,3,1341,4,1012.0,4.0,3960100,15682392010000,1341
69.06518659932803,4770,97614400,25,9880,43.18564576337837,1865.0,3,954,3,1152.0,3.0,3904576,15245713739776,954
55.85696017507576,3120,34222500,9,5850,32.2490309931942,1040.0,3,1040,3,800.0,3.5861723446893787,3800550,14444180302500,1040
111.90621073023605,12523,196196049,49,14007,51.44900387762624,2647.0,3,1789,3,1092.0,3.0,4004001,16032024008001,872
96.031244915392,9222,144720900,36,12030,53.44155686354955,2856.0,4,1537,4,924.0,3.0,3933810,15474861116100,1537
66.48308055437865,4420,99102025,25,9955,42.04759208325728,1768.0,3,884,3,270.0,3.0,3884441,15088881882481,884
109.14210919713803,11912,257538304,64,16048,54.57105459856901,2978.0,4,1489,4,1552.0,4.0,4024036,16192865729296,1489
88.6227961644181,7854,143856036,36,11994,48.46648326421054,2349.0,3,1309,4,968.0,3.0,3946026,15571121192676,1309
122.98780427343192,15126,140138244,36,11838,58.84725991921799,3463.0,3,2521,3,1152.0,4.0,3892729,15153339067441,1291
114.33284742365161,13072,257538304,64,16048,57.09640969448079,3260.0,4,1634,4,2598.0,4.0,4024036,16192865729296,1634
109.53538241134689,11998,193655056,49,13916,51.90375708944392,2694.0,3,1714,3,992.0,4.0,3952144,15619442196736,980
131.06486943494812,17178,193460281,49,13909,57.21013896155121,3273.0,3,2454,3,1152.0,3.0,3733573,13939567346329,1312
85.41662601625049,7296,139570596,36,11814,49.31531202375181,2432.0,3,1216,3,336.0,3.0,3876961,15030826595521,1216
106.54576481493763,11352,257795136,64,16056,53.27288240746881,2838.0,4,1419,4,1134.0,4.0,4028049,16225178746401,1419
76.68115805072325,5880,140422500,36,11850,43.87482193696061,1925.0,3,980,3,0.0,4.0,3900625,15214875390625,980
97.14936952960632,9438,144000000,36,12000,48.25971404805462,2329.0,4,1573,4,880.0,4.0,4000000,16000000000000,769
121.07022755409358,14658,144576576,36,12024,60.00833275470999,3601.0,4,2443,4,2232.0,4.0,4016016,16128384512256,1158
137.46272221951665,18896,255488256,64,15984,59.84981202978001,3582.0,4,2362,4,2210.0,5.0,3992004,15936095936016,1220
166.58331248957683,27750,400000000,100,20000,63.340350488452465,4012.0,5,2775,4,1760.0,3.0,3786000,14333796000000,1521
126.93305322097945,16112,250905600,64,15840,63.46652661048972,4028.0,4,2014,4,2592.0,4.0,3920400,15369536160000,2014
132.81566172707193,17640,195021225,49,13965,61.0163912403872,3723.0,4,2520,4,2163.0,4.0,3980025,15840599000625,1214
94.678403028357,8964,144288144,36,12012,51.980765673468106,2702.0,3,1494,3,922.0,3.0,3951948,15617892994704,1494
55.49774770204643,3080,95062500,25,9750,35.09985754956849,1232.0,3,616,3,205.0,3.0,3745950,14032141402500,616
93.75499986667377,8790,143712144,36,11988,47.47630988187688,2254.0,3,1465,3,786.0,4.0,3992004,15936095936016,789
114.15778554264269,13032,257025024,64,16032,69.53416426476987,4835.0,4,1629,4,2640.0,4.0,4014012,16112292336144,1629
67.52777206453653,4560,95844100,25,9790,42.708313008125245,1824.0,3,912,3,275.0,3.0,3833764,14697746407696,912
104.23051376636306,10864,197177764,49,14042,55.71355310873648,3104.0,4,1552,4,2346.0,4.0,4022030,16176725320900,1552
100.0499875062461,10010,196392196,49,14014,53.319789947073126,2843.0,4,1430,4,1210.0,4.0,4006002,16048052024004,1430
93.53074360871938,8748,143856036,36,11994,46.76537180435969,2187.0,3,1458,3,880.0,4.0,3996001,15968023992001,729
94.48809448814173,8928,139428864,36,11808,54.55272678794342,2976.0,3,1488,3,1104.0,4.0,3873024,15000314904576,1488
105.23307464861035,11074,196784784,49,14028,48.49742261192856,2352.0,4,1582,4,1040.0,4.0,4016016,16128384512256,770
58.787753826796276,3456,62094400,16,7880,41.569219381653056,1728.0,3,864,4,1320.0,3.0,3880900,15061384810000,864
95.86448768965492,9190,100500625,25,10025,50.695167422546305,2570.0,4,1838,3,744.0,4.0,4020025,16160601000625,734
63.874877690685246,4080,100801600,25,10040,40.39801975344831,1632.0,4,816,4,264.0,3.0,3979856,15839253780736,816
78.20485918406861,6116,60840000,16,7800,39.102429592034305,1529.0,3,1529,3,240.0,3.5861723446893787,3792750,14384952562500,1088
143.12232530251876,20484,326597184,81,18072,67.43144666993287,4547.0,4,2276,5,4044.0,4.0,4032064,16257540100096,2276
73.38255923582933,5385,95062500,25,9750,45.14421336118285,2038.0,3,1077,3,338.0,2.0,3744000,14017536000000,1077
131.4838393111488,17288,257795136,64,16056,61.180062111769715,3743.0,4,2161,5,2367.0,5.0,4028049,16225178746401,1610
99.31263766510283,9863,196392196,49,14014,53.08483775994799,2818.0,4,1409,4,1152.0,4.0,4008004,16064096064016,1409
74.63243262818116,5570,100400400,25,10020,47.20169488482379,2228.0,3,1114,4,1152.0,3.0,4016016,16128384512256,1114
73.24616030891995,5365,96530625,25,9825,46.32493928760188,2146.0,3,1073,3,1030.0,3.0,3861225,14909058500625,1073
154.983870128475,24020,403206400,100,20080,74.13501197140255,5496.0,5,2402,5,2016.0,5.0,4032064,16257540100096,2402
85.97674104081871,7392,141705216,36,11904,49.63869458396343,2464.0,3,1232,3,1032.0,4.0,3936256,15494111297536,1232
92.951600308978,8640,142993764,36,11958,52.76362383309168,2784.0,4,1440,4,3680.0,4.0,3972049,15777173258401,1440
94.48809448814173,8928,136890000,36,11700,54.55272678794342,2976.0,3,1488,3,1476.0,3.0,3802500,14459006250000,1488
102.77645644796283,10563,196588441,49,14021,47.8748368143433,2292.0,4,1509,4,786.0,4.0,4012009,16096216216081,807
65.0,4225,100500625,25,10025,41.10960958218893,1690.0,3,845,4,264.0,3.0,3973910,15791960688100,845
171.61002301730514,29450,402403600,100,20060,65.99242380758567,4355.0,5,2945,4,1923.0,5.0,4024036,16192865729296,1426
92.66067126888301,8586,138579984,36,11772,50.299105359837164,2530.0,3,1431,3,296.0,4.0,3849444,14818219109136,1431
66.783231428256,4460,96727225,25,9835,42.23742416388575,1784.0,3,892,3,288.0,3.0,3869089,14969849689921,892
96.45206063117574,9303,188238400,49,13720,51.55579501860097,2658.0,3,1329,3,882.0,3.0,3841600,14757890560000,1329
94.31330765061736,8895,97416900,25,9870,59.51470406546604,3542.0,3,1779,3,908.0,3.0,3859170,14893193088900,1779
104.33120338613946,10885,197374401,49,14049,54.11099703387473,2928.0,4,1555,4,1980.0,4.0,4028049,16225178746401,1555
86.11620056644394,7416,136890000,36,11700,44.76605857119878,2004.0,3,1236,3,384.0,3.0,3753750,14090639062500,788
107.50348831549607,11557,195804049,49,13993,49.8196748283246,2482.0,3,1651,3,900.0,4.0,3996001,15968023992001,873
66.55824516917495,4430,99600400,25,9980,32.802438933713454,1076.0,3,886,3,273.0,2.0,3868248,14963342589504,886
100.99504938362078,10200,144432324,36,12018,58.154965394194846,3382.0,4,1700,4,1088.0,4.0,4012009,16096216216081,1700
105.24257693538296,11076,136890000,36,11700,53.72150407425317,2886.0,3,1846,3,315.0,3.0,3800550,14444180302500,1168
97.97958971132712,9600,95844100,25,9790,54.516052681756044,2972.0,4,1920,4,902.0,3.0,3833764,14697746407696,1252
65.96969000988257,4352,61653904,16,7852,46.647615158762406,2176.0,3,1088,3,1040.0,3.0,3853369,14848452650161,1088
73.81056834898374,5448,61277584,16,7828,49.01020301937138,2402.0,3,1362,3,2304.0,3.0,3829849,14667743362801,1362
88.79189152169245,7884,144865296,36,12036,51.264022471905186,2628.0,4,1314,4,880.0,4.0,4024036,16192865729296,1314
88.11356308764276,7764,142706916,36,11946,50.714889332423866,2572.0,3,1294,4,992.0,4.0,3964081,15713938174561,1294
94.43516294262429,8918,197374401,49,14049,50.47771785649585,2548.0,4,1274,4,1016.0,4.0,4024035,16192857681225,1274
108.73361945598978,11823,197374401,49,14049,58.12056434688156,3378.0,4,1689,4,2862.0,4.0,4028049,16225178746401,1689
121.52777460317456,14769,326597184,81,18072,57.28874234961002,3282.0,5,1641,5,2655.0,5.0,4032064,16257540100096,1641
86.90799733051038,7553,186322500,49,13650,40.607881008493905,1649.0,3,1079,3,249.0,3.0,3798600,14429361960000,617
70.14271166700073,4920,95942025,25,9795,44.36214602563767,1968.0,3,984,2,308.0,3.0,3837681,14727795457761,984
61.96773353931867,3840,60840000,16,7800,43.81780460041329,1920.0,3,960,2,308.0,3.0,3744000,14017536000000,960
72.24956747275377,5220,95257600,25,9760,39.7994974842648,1584.0,2,1044,2,1008.0,3.0,3810304,14518416572416,1044
90.36038955205981,8165,100902025,25,10045,51.57518783291051,2660.0,3,1633,4,240.0,3.0,3913532,15315732715024,1027
82.59539938761722,6822,142134084,36,11922,47.4236228055175,2249.0,3,1137,4,1102.0,4.0,3948169,15588038452561,1137
90.9945053286186,8280,138721284,36,11778,52.53570214625479,2760.0,3,1380,3,364.0,3.0,3853369,14848452650161,1380
86.81013765684283,7536,141991056,36,11916,50.11985634456667,2512.0,4,1256,4,1156.0,4.0,3944196,15556682086416,1256
75.56454194925024,5710,97614400,25,9880,47.791212581394085,2284.0,3,1142,3,1056.0,4.0,3904576,15245713739776,1142
113.78927893259541,12948,144144036,36,12006,57.96550698475775,3360.0,3,2158,4,1152.0,3.0,3901950,15225213802500,2158
114.15778554264269,13032,256768576,64,16024,56.96490147450446,3245.0,4,1629,4,2424.0,4.0,4010006,16080148120036,1629
80.49844718999243,6480,141562404,36,11898,46.51881339845203,2164.0,3,1080,3,968.0,3.0,3932289,15462896779521,1080
136.09555466656508,18522,194630401,49,13951,63.190189111918315,3993.0,4,2646,4,1968.0,4.0,3972049,15777173258401,1372
102.16163663528496,10437,197177764,49,14042,47.21228653645151,2229.0,4,1491,4,968.0,4.0,4024036,16192865729296,738
100.81666528902848,10164,143137296,36,11964,45.67274898667694,2086.0,3,1694,3,796.0,4.0,3976036,15808862273296,924
73.48469228349535,5400,99600400,25,9980,42.0,1764.0,3,1080,4,0.0,2.0,3772440,14231303553600,684
92.36882591004391,8532,144865296,36,12036,46.10856753359401,2126.0,4,1422,4,880.0,4.0,4022030,16176725320900,704
95.43060305792896,9107,197177764,49,14042,50.93132631298737,2594.0,4,1301,4,1144.0,4.0,4024036,16192865729296,1301
121.04131526053408,14651,194239969,49,13937,53.70288632839021,2884.0,3,2093,3,1084.0,4.0,3954126,15635112423876,1236
73.24616030891995,5365,96727225,25,9835,46.32493928760188,2146.0,3,1073,3,270.0,3.0,3869089,14969849689921,1073
102.67424214475605,10542,197177764,49,14042,54.772255750516614,3000.0,4,1506,4,1344.0,4.0,4022030,16176725320900,1506
96.63332758422428,9338,189585361,49,13769,51.65268628057983,2668.0,3,1334,3,954.0,3.0,3869089,14969849689921,1334
95.2102935611481,9065,193265604,49,13902,35.98610843089316,1295.0,4,1295,4,312.0,3.5861723446893787,3944196,15556682086416,1295
96.99484522385713,9408,194044900,49,13930,44.8998886412873,2016.0,3,1344,4,912.0,3.0,3838710,14735694464100,672
60.4979338490167,3660,95257600,25,9760,38.262252939417984,1464.0,3,732,3,240.0,3.0,3810304,14518416572416,732
108.36973747315253,11744,258052096,64,16064,54.18486873657626,2936.0,4,1468,4,2712.0,4.0,4032064,16257540100096,1468
80.0874522007037,6414,140422500,36,11850,46.238512086787566,2138.0,3,1069,3,880.0,4.0,3900625,15214875390625,1069
72.11102550927978,5200,97515625,25,9875,45.60701700396552,2080.0,3,1040,3,998.0,4.0,3900625,15214875390625,1040
70.67531393633848,4995,96334225,25,9815,43.86342439892262,1924.0,3,999,3,308.0,4.0,3853369,14848452650161,999
97.17509969122749,9443,196196049,49,14007,51.94227565288221,2698.0,3,1349,3,1078.0,4.0,4002000,16016004000000,1349
100.46890066085126,10094,194044900,49,13930,53.53503525729669,2866.0,3,1442,3,1000.0,4.0,3960100,15682392010000,1442
54.662601474865795,2988,60840000,16,7800,38.65229618017538,1494.0,3,747,3,220.0,3.0,3792750,14384952562500,747
112.35657524150511,12624,258309184,64,16072,56.133768802744754,3151.0,4,1578,5,2520.0,4.0,4034072,16273736901184,1578
66.40783086353596,4410,95648400,25,9780,29.698484809834994,882.0,3,882,3,308.0,3.5861723446893787,3825936,14637786276096,882
102.84454287904633,10577,196392196,49,14014,53.65631370118525,2879.0,4,1511,4,796.0,4.0,4008004,16064096064016,1511
82.26785520481253,6768,138862656,36,11784,49.29503017546495,2430.0,3,1128,3,960.0,3.0,3857296,14878732431616,1128
95.83318840568751,9184,196196049,49,14007,51.22499389946279,2624.0,3,1312,3,990.0,3.0,3917958,15350394889764,1312
80.68457101577724,6510,97219600,25,9860,43.95452195167182,1932.0,3,1302,3,264.0,3.0,3888784,15122640998656,630
155.76905982896602,24264,325297296,81,18036,74.444610281739,5542.0,5,2696,5,2874.0,5.0,4014012,16112292336144,2696
97.4268956705488,9492,197374401,49,14049,44.54211490264017,1984.0,4,1356,4,968.0,4.0,4028049,16225178746401,628
140.19985734657507,19656,326597184,81,18072,57.3410847473258,3288.0,5,2184,5,2508.0,5.0,4032064,16257540100096,1130
117.25186565679883,13748,191324224,49,13832,52.602281319349636,2767.0,3,1964,3,966.0,3.0,3904576,15245713739776,1098
102.80077820717118,10568,253446400,64,15920,51.31276644267,2633.0,4,1321,4,968.0,4.0,3960100,15682392010000,1321
114.75190630224841,13168,257281600,64,16040,56.92099788303083,3240.0,4,1646,4,1050.0,5.0,4018020,16144484720400,1646
